device_id|days
196058879|1#2#6#7#8#10#11#14#15#16#17#18#19#20#22#23#24#25#26#27#29#30#31#35#36#37#38#41#43#44#45#46#48#50#51#55#58#59
196059242|2#5#7#14#19#41#48#53#54#55
196059296|16#23#26#40#41#43#45#50#55#59
196059466|17#18#31#35#37#38#43#45#47#48#51#52
196060518|1#3#5#6#9#11#13#14#18#19#21#24#25#26#28#30#31#33#37#38#41#42#43#47#48#49#52#53#54#57#59
196061701|1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23#24#25#26#27#28#29#30#31#32#33#34#35#36#37#38#39#40#43#44#46#47#48#49#50#51#53#54#55#56#57#58#59#60
196063181|1#4#9#10#13#16#20#24#26#28#30#33#40#43#47#49#51#52#54#58
196063276|1#2#10#21#24#25#26#27#28#31#33#36#37#39#40#41#43#52#56#57#58
196064002|1#2#3#21#22#25#31#38#57#58
196065997|1#2#17#29#34#35#43#50#53#54
196066244|1#2#9#10#12#16#17#26#28#29#32#33
196067275|8#9#15#21#30#43#44#48#53#60
196067639|2#3#4#6#7#10#11#12#13#14#15#16#17#18#19#20#21#22#23#24#25#26#27#28#29#30#31#32#33#34#35#36#37#38#39#40#43#44#45#59#60
196067861|1#2#8#16#17#19#21#24#28#30#35#36#38#39#46#48#53#54#55#57#58
196067878|11#18#22#23#34#37#38#42#44#58
196069158|1#2#3#4#5#6#7#9#10#15#16#18#19#21#22#23#24#25#26#28#29#30#39#45#49
196069960|10#14#17#23#34#36#41#46#49#52#53#57
196070145|1#2#3#7#8#9#10#11#12#15#16#17#18#19#20#21#23#24#29#30#31#32#33#36#38#39#40#41#42#45#46#47#48#49#51#52#53#54#55#57#58#59
196070317|16#23#27#28#29#30#31#34#38#39#40#41#42#43
196070815|1#2#3#5#6#7#8#9#10#12#13#14#15#16#17#20#21#24#25#26#27#28#29#30#31#32#33#34#35#36#37#38#39#43#45#46#47#50#51#57#59
196071115|1#4#6#8#9#15#16#17#24#28#34#36#46#52
196071140|10#15#22#23#24#26#29#30#42#46#58#60
196071207|18#26#27#28#29#30#31#32#34#35#37#40#43#45#47#50#51#52#54#57
196071390|39#40#41#42#43#44#45#46#47#48#49#50#51#52#53#54#55#56#58#60
196072028|2#3#4#5#7#8#10#11#12#18#26#30#35#37#45#47#55
196072162|3#5#7#8#9#11#12#17#23#38#39#40#41#42#44#46#47#48#50#51#52#54#55#56#57#58#59#60
196072526|1#5#7#8#10#11#12#15#16#18#22#24#25#26#27#30#31#32#33#45#46#47#49#50#51#52#53#55#56#57#60
196073316|2#3#4#8#12#13#14#15#16#23#25#27#28#29#30#31#32#37#43#48#49#52#53#59
196073645|18#24#25#26#27#28#31#32#33#34#38#40#41#42#43#45#46#49#54
196074179|3#19#20#31#32#34#35#37#38#41#42#43#48#49#50#51#53#55#57
196075064|1#2#16#17#26#42#43#45#46#48#58
196076121|5#6#7#8#9#10#14#18#19#20#23#24#25#27#29#30#31#32#33#34#36#38#39#40#41#42#44#45#48#54#55#58
196076125|1#4#5#8#9#11#13#15#16#19#20#22#30#33#37#38#49#51#58
196076220|39#40#41#42#43#44#45#46#47#48#50#51#52#53#54#55#56#57#58#59
196076992|3#4#5#6#7#8#10#13#19#21#22#23#32#36#38#39#40#41#51#52#55#56#59
196077404|1#2#3#4#5#7#8#10#11#13#14#15#16#18#24#25#27#28#30#31#32#34#35#36#39#40#42#43#44#45#46#47#48#49#51#52#53#54#55#58#59#60
196077651|31#32#33#34#35#45#48#50#51#52#53#54#55#56#57#58#60
196077776|1#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23#24#25#26#27#28#29#31#32#33#34#35#36#38#39#40#41#43#44#47#48#49#50#51#52#53#54#55#56#57#58#60
196079521|3#4#12#24#34#35#36#37#39#47#49#50#56#57#60
196079871|6#7#16#24#30#33#35#36#37#40#44#45#46#52
196080324|2#18#25#26#32#39#40#41#44#45#46#47#48#50#51#52#53#54#56#57#60
196081557|21#22#23#25#26#27#28#29#30#32#34#35#36#37#39#40#53#57
196081753|9#22#23#24#29#30#31#32#45#54#55#58
196082586|1#2#3#4#5#6#7#8#9#10#11#12#13#15#17#18#22#23#24#25#26#27#28#29#30#32#33#34#35#36#37#39#40#41#42#43#44#45#46#47#48#49#50#51#52#57#58#59#60
196083102|1#5#14#25#35#36#37#39#41#42#43#51#53#55
196083591|1#2#5#6#7#8#9#11#12#13#15#20#21#22#23#25#26#27#30#31#32#33#34#37#45#46#49#51#52
196085514|1#2#3#4#5#6#7#8#9#10#11#13#14#16#17#18#19#20#21#22#23#24#25#26#28#33#34#35#38#43#44#45#46#47#48#49#50#51#52#53#54#56#57#58#59#60
196085831|2#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23#24#25#26#27#28#29#30#31#32#33#34#35#36#37#38#39#40#41#42#44#45#46#48#49#50#51#52#53#54#55#56#57#59#60
196086588|9#20#33#34#35#42#43#44#47#49#51#52#53#56#58#59
196086830|1#16#23#24#25#26#27#28#30#32#41#42#54#55
196087279|1#2#10#20#25#33#41#46#47#49#53#55#58
196087526|2#3#4#11#12#13#18#20#24#25#27#30#31#32#33#35#36#38#45#48#52#53#57#59#60
196087555|1#2#3#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#22#23#24#25#27#28#29#30#31#32#33#34#35#36#37#38#39#40#41#42#43#44#45#46#47#48#49#50#51#52#56#59#60
196087852|6#25#33#41#48#51#52#54#55#58
196088374|1#3#4#6#7#16#27#36#37#39#41#43#44#45#47#48#49#53#56
196088973|1#2#5#6#7#8#9#11#12#13#21#27#28#36#37#38#40#46#48#52#55#60
196089090|1#10#13#17#40#42#46#48#49#59
196089230|6#7#8#10#11#13#14#15#27#38#39#40#41#42#44#45#46#47#49#50#52#54#57#59
196089495|10#15#17#23#32#39#41#45#47#48#51#55#58
196089869|2#5#6#8#9#10#11#12#13#21#23#25#26#27#35#36#37#41#44#47#53#57#59
196090433|1#27#30#32#34#35#40#41#42#43#44#45#46#55#56#57#58#60
196091066|30#31#32#33#34#35#36#37#38#39#41#42#43#44#47#53#54#55#56#58#59#60
196091119|9#10#11#13#14#15#17#18#19#20#27#29#30#31#32#33#34#35#36#37#38#39#40#41#42#44#46#48#49#50#51#52#53#54#55#56#57#58#59#60
196091547|6#7#8#9#10#11#12#13#14#15#16#19#20#21#22#23#24#26#27#28#29#30#31#32#34#35#37#38#39#40#41#43#44#45#46#47#48#49#50#51#52#54#55#56#57#58#59#60
196093175|4#8#9#11#22#23#27#31#32#37#38#40#44#56
196093947|9#10#15#30#31#33#38#45#46#50#55#56#58#59
196095550|1#2#3#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23#24#25#26#27#28#29#30#31#32#33#34#35#36#37#38#39#40#41#42#44#46#48#49#50#51#53#54#55#56#57#58#59#60
196096080|3#6#10#15#26#30#34#35#37#38#40#48#55#57#59
196097294|23#24#25#26#27#29#30#31#32#33#34#35#36#37#38#39#40#41#42#43#44#45#46#47#48#49#50#51#55#57#58#59#60
196098493|1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#20#21#22#23#24#25#26#27#28#29#30#31#32#33#34#35#36#37#38#39#40#41#42#43#44#45#46#47#48#49#50#51#52#53#54#55#56#57#58#59#60
196101053|1#2#4#17#22#24#26#27#29#30#37#41#53
196101596|1#4#6#7#8#10#11#13#14#16#18#19#20#21#24#25#30#31#32#33#34#37#41#44#48#56#59#60
196101972|2#3#5#6#7#8#10#11#12#13#14#15#16#17#18#22#23#24#25#26#27#28#30#31#32#33#34#35#36#38#39#40#41#42#43#44#46#47#48#49#50#51#54#55#56#58#59#60
196102517|13#15#17#18#21#37#38#39#40#41#51#52#53#54#58#60
196104583|8#13#19#22#25#26#28#29#30#31#55#56#57#58#59
196104993|1#2#3#6#7#8#9#13#14#15#16#17#20#21#22#23#24#25#26#27#29#30#31#32#33#34#39#40#41#42#44#55#57#58#59
196105379|1#2#3#4#5#6#13#15#16#17#18#19#20#21#23#24#26#28#29#31#35#43#45#51#52#53#54#60
196105880|1#2#3#4#5#6#7#8#10#12#14#15#18#20#24#25#29#33
196105889|6#7#8#10#11#13#17#22#26#30#38#45#57#58
196106422|1#2#26#28#29#30#34#39#41#50#51#52#55#56
196108250|1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23#24#25#26#27#28#29#30#31#32#33#34#35#36#37#38#39#40#41#42#43#44#45#46#48#49#50#51#53#54#55#56#57#58#59#60
196109788|2#3#4#5#6#7#8#9#10#17#18#20#21#23#41#42#47#50#53#55#56#57#58
196109826|24#26#27#28#30#33#39#47#48#49#50#51#52#53#55#56#58#59#60
196110071|5#7#10#16#29#33#37#38#56#58
196110529|13#28#32#34#37#40#46#47#48#51#53#54#55#57
196111529|1#6#8#15#17#18#34#40#55#58#59#60
196112538|1#2#4#6#8#9#11#12#13#17#18#19#20#21#22#23#24#25#26#27#28#31#33#34#35#36#41#45#46#47#50#51#52#53#54#55#56#58#59#60
196113205|17#20#22#23#24#28#30#35#37#45#46#47#48#52#58
196113361|1#4#9#22#23#30#36#43#44#45#46#47#48#49#50#51#52#53#55#57#58#59
196113744|1#2#4#5#21#22#25#26#27#29#30#32#33#34#35#40#41#42#44#47#48#49#50#51#52#53#54#55#56#57#58#60
196114318|2#17#20#27#28#29#32#33#36#41#47#52#54#58#59#60
196114616|1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23#24#25#26#27#28#29#30#31#32#33#34#35#36#37#38#39#40#41#42#43#44#45#46#47#48#49#50#51#52#53#54#55#57#58#59#60
196116392|43#46#47#49#51#54#55#56#57#58#59
196120499|1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#24#25#26#27#28#29#30#31#32#33#34#35#36#37#38#39#41#42#43#44#46#48#49#50#51#52#53#54#55#56#57#58#59#60
196120810|1#2#3#4#5#6#9#10#11#14#17#18#19#20#21#22#23#24#25#26#27#28#29#30#31#32#33#34#35#36#37#38#39#40#41#43#45#46#47#48#49#50#51#52#53#54#55#56#57#58#59#60
196120832|3#4#6#7#8#12#13#14#15#16#17#18#19#21#23#25#26#27#28#29#30#31#32#33#35#39#40#41#42#43#44#46#47#48#49#50#51#52#53#54#57#58#59#60
196120834|3#4#5#6#7#8#11#12#13#19#20#21#22#23#26#27#28#29#31#32#33#34#35#37#38#42#49#50#51#52#54#56#57#60
196122193|4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#21#22#23#25#26#27#28#29#31#35#36#38#39#40#41#45#46#47#50#51#52#53#55#59#60
196122709|3#4#23#24#28#29#37#39#40#41#45#47#49#51#52#54#55#56#57#59
196123156|2#3#5#6#7#8#9#12#23#24#25#26#27#32#33#35#40#42#43#46#47#48#49#51#52#53#54#55#57#59
196124586|1#3#4#5#6#7#12#16#19#24#28#29#30#31#32#35#39#43#44#45#46#51#54#55#57
196124890|1#2#3#5#8#9#10#13#15#17#18#21#22#28#30#31#32#34#35#37#51#52#53#54#58#59#60
196125024|1#3#4#8#9#15#16#17#20#26#35
196125362|1#2#4#5#6#10#17#23#28#30#32#33#35#37#39#49#54
196127534|2#3#4#5#8#9#10#11#12#14#23#28#29#33#39#45#46#47#53#54
196128535|6#9#14#16#19#23#25#30#37#51
196128755|2#13#16#21#24#27#28#29#34#41#57
196129101|6#15#19#20#21#48#56#57#59#60
196131056|11#14#15#17#21#22#25#26#27#28#29#35#36#37#38#41#42
196132340|4#5#6#7#8#9#10#11#12#14#17#18#20#21#22#23#25#29#30#31#32#34#35#36#37#45#46#47#48#49#50#51#52#53#54#55#56#57#58#59#60
196134102|1#5#13#16#17#20#24#43#52#56
196134242|1#3#5#6#12#19#20#22#25#26#27#34#39#40
196135008|1#2#3#4#6#7#8#9#10#11#14#19#20#22#23#25#27#28#30#33#37#38#39#40#41#42#43#44#45#46#47#48#49#50#51#52#53#54#55#56#57#58#60
196135138|6#9#10#15#23#27#36#50#51#53#60
196135192|9#12#14#15#17#23#27#28#31#34#37#44#59
196135485|1#2#3#8#10#14#15#16#17#28#29#30#33#34#36#37#39#42#48#50#52#58
196135504|39#45#46#47#48#49#50#51#52#53#54#55#56#57#58#59#60
196137009|15#16#18#19#20#21#30#33#36#46#52#59
196137621|2#4#5#6#10#16#19#22#24#25#26#29#30#35#36#38#42#44#45#47#49#50#53#54#59
196140875|2#5#6#10#12#13#14#15#16#17#18#19#20#21#22#23#24#25#26#27#28#29#32#33#34#35#36#37#38#40#41#42#43#44#45#47#48#49#50#51#52#53#54#60
196141831|16#23#35#37#38#39#41#42#44#56#58
196142431|8#13#14#17#20#21#22#23#24#26#29#35#36#37#38#39#40#42#43#45#48#53#54#59
196143969|8#9#12#13#15#21#22#50#52#53
196144151|9#10#11#16#19#20#21#22#23#27#29#30#32#33#34#36#39#45#47#51#52#53#59#60
196144603|1#2#3#6#14#15#17#18#19#20#21#27#32#34#35#36#37#38#41#42#46#47#50#51#53#55#56#57#58#59
196144736|14#30#33#34#42#45#50#51#57#58#59
196146248|10#25#28#32#33#34#40#55#57#58
196146310|1#3#5#6#7#9#10#24#29#36#39#42#54#55#56#58#59#60
196148080|1#3#4#5#7#8#11#13#14#15#16#18#19#20#22#25#28#29#30#32#33#34#35#36#37#38#39#40#43#44#45#46#47#50#53#54#55#56#57#59#60
196148569|1#2#3#4#5#6#7#8#9#10#12#14#15#16#17#18#19#20#21#22#23#24#25#26#27#28#29#30#31#32#33#34#35#36#37#38#49#50#51#53#56#59
196149769|2#4#5#12#14#17#18#25#31#36#39#42#60
196151981|3#4#5#6#7#12#13#14#15#16#17#19#20#21#22#23#24#28#29#30#33#34#35#36#37#39#40#41#42#44#45#46#48#50#51#52#55#56#57#58#60
196152039|1#3#4#7#8#10#14#15#18#20#21#27#28#29#30#34#35#37#42#43#44#51#52#53
196152546|1#6#9#11#12#13#15#19#23#25#26#28#29#30#31#32#33#34#35#36#37#38#39#40#42#43#44#45#46#49#50#51#52#55#56#57#58#60
196152676|5#9#18#24#36#37#38#40#59#60
196154944|1#2#3#4#5#6#7#8#9#10#11#15#17#18#19#22#23#25#27#29#30#31#32#33#38#48#49#50#51#52#54#55
196154975|2#3#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23#24#26#27#28#29#30#31#32#33#34#35#36#37#39#40#44#45#47#49#50#51#52#55#57#58
196155541|1#4#6#8#9#15#18#27#28#39#43#47#50#51#52#60
196156849|1#6#8#10#12#14#16#26#27#29#30#31#32#33#34#35#36#37#39#40#41#42#43#45#47#48#54#56#57#58#59#60
196157145|1#2#4#5#6#7#8#9#10#12#13#15#17#18#21#22#23#24#25#26#27#28#29#30#32#33#34#35#36#37#38#39#41#43#47#48#54#57#58#60
196157237|2#5#6#15#18#30#34#39#40#41#45#46#47
196158524|8#10#13#19#20#22#23#26#29#33#36#37#54#55#57#58#60
196158776|33#34#35#36#37#38#39#40#41#42#44#48#50#51#52#53#54#55#56#58#59#60
196158886|4#16#21#22#24#26#32#33#34#35#37#38#39#40#41#44#46#50#51#52#53#55#57
196159332|2#3#9#20#35#36#37#42#44#47#49#55#56#57#60
196159468|1#2#3#4#5#6#7#8#10#11#12#13#14#15#16#17#18#19#20#21#22#23#25#26#27#28#29#31#33#34#35#36#37#38#39#40#41#47#48#54#55#56#57#58
196160307|1#2#11#14#15#26#28#30#35#36#38#39#40#44#45#47#48#50#52#54#56#58
196161145|1#4#5#7#12#14#15#16#26#28#40#48
196161907|1#6#11#18#19#22#23#24#25#30#32#41#47#49#53#54#56
196162153|2#3#4#5#6#7#8#9#10#11#12#13#14#15#18#19#20#21#23#25#26#27#29#56#60
196162213|5#7#8#11#12#28#29#30#31#32#33#34#36#39#40#41#42#50#51#52#53#54#57
196162442|1#2#4#5#7#8#12#14#16#17#18#19#20#21#25#26#28#30#33#34#35#36#38#39#40#42#43#44#45#46#47#48#49#51#52#53#54#56#58
196162745|3#4#6#8#11#12#13#16#19#30#33#34#39#40#43#45
196162851|11#21#29#32#42#43#44#49#50#52#55
196162885|6#7#8#9#23#25#26#27#28#54
196163954|1#3#6#11#27#28#42#44#49#58
196164180|5#6#11#12#13#16#17#19#20#25#28#29#30#34#35#36#37#40#41#42#51#52#55#56#57#58
196168034|3#23#24#32#35#36#37#40#43#44#59
196168572|1#2#3#4#5#6#7#8#9#10#11#12#14#15#16#17#18#19#20#23#24#25#26#27#28#29#31#32#33#34#35#36#37#38#39#40#42#43#44#45#46#47#50#51#52#53#54#55#56#57#58#59#60
196170257|3#4#5#6#7#9#10#11#12#13#15#16#17#18#19#21#22#23#24#25#26#27#28#29#30#31#32#33#34#35#36#37#38#39#40#41#42#44#46#47#49#50#51#52#55#57#58#59#60
196173450|5#10#11#18#19#22#23#26#27#28#30#31#32#34#35#36#37#38#39#42#43#44#45#46#47#48#50#51#52#53#54#55#59#60
196174039|16#17#18#22#27#31#36#43#45#53#54#55#58
196175056|9#10#12#13#14#15#17#18#19#20#21#23#26#28#29#31#39#40#41#44#51#52#53
196175390|16#17#44#45#46#48#49#50#52#53#54#55#56#57#58#59#60
196177880|10#11#15#16#17#18#20#35#36#39#40#45#47#48#49#50#58#59#60
196177887|3#4#5#10#11#15#16#21#23#25#29#32#34#36#38#39#41#42#47#50#51#52#53#54#58#59
196177957|1#2#3#5#8#10#12#13#14#15#16#17#18#19#20#21#24#26#27#28#29#30#31#32#33#34#35#36#39#40#44#47#51#54#55#56#57#59#60
196178221|1#2#3#4#5#7#8#10#11#12#13#14#15#17#18#19#20#21#22#24#25#26#27#28#29#30#31#32#33#34#35#36#37#38#42#44#48#49#50#51#52#56#58
196178317|8#9#10#20#22#23#27#28#31#35#36#37#40#41#42#55#56#57#58#59#60
196180272|1#3#6#7#8#9#10#11#12#13#14#15#16#18#19#20#21#22#23#24#25#26#27#28#29#30#31#34#35#37#38#39#40#41#44#45#47#48#49#50#51#52#53#54#55#56#57#58#60
196180911|4#10#12#13#14#15#18#19#20#21#22#25#26#27#28#29#31#32#33#35#37#38#39#40#41#42#46#47#49#50#51#52#53#54#55#56#57#60
196181046|1#2#3#4#6#9#10#11#12#13#14#15#16#17#18#22#24#25#31#32#37#38#39#40#41#42#43#45#46#49#52#53#55#56#57#58#59#60
196181437|1#2#3#5#6#8#9#11#12#13#14#15#19#20#21#22#23#24#25#26#27#29#30#31#36#38#39#41#43#46#48#50#53#54#58#59#60
196181533|10#13#14#15#18#21#29#33#37#42#43#45#51#54#59
196181579|1#3#5#6#10#11#12#13#14#16#21#22#24#28#29#30#33#35#37#38#40#41#44#46#49#50#52#56#57#58
196182221|28#29#31#32#34#37#39#41#42#44#46#47#55
196182441|2#3#11#19#23#25#30#31#35#38#39#40#41#43#44#46#47#49#51#53#55#57#58#60
196182995|28#29#37#38#39#40#41#42#43#50#52#53#57#59
196183472|1#3#4#5#6#7#13#14#16#17#18#19#29#30#31#32#33#34#35#39#40#42#43#44#45#46#47#48#49#51#52#53#60
196183674|1#4#5#6#7#8#9#11#20#24#31#53#58
196184009|1#4#5#6#7#8#12#13#14#15#16#18#19#20#21#22#23#24#25#26#27#28#29#34#35#36#37#38#39#40#41#42#43#44#45#49#50#51#53#54#55#56#57#58#59#60
196184040|44#45#46#47#48#49#50#51#57#59#60
196184428|2#11#15#17#21#22#26#35#36#59
196186179|1#2#5#6#7#10#11#12#13#14#15#17#18#19#20#21#22#23#25#26#27#28#29#33#34#35#36#37#39#40#41#42#43#47#48#50#51#52#54#56
196186204|2#11#12#18#20#22#29#37#47#51#52#53#55#56#57
196186582|1#7#10#16#17#21#22#23#24#25#29#32#33#35#36#38#48#55#56#57#58#59#60
196187477|6#7#8#10#11#12#14#16#18#20#23#24#25#28#29#31#33#38#39#40#41#43#57
196187719|2#7#9#14#21#28#37#50#54#55
196187968|11#12#14#18#22#24#28#32#33#38#39#40#41#46#48#49#50#51
196187974|1#4#10#12#19#22#23#26#27#28#30#33#34#36#37#38#39#40#43#48#51#55#58#59
196188161|4#9#10#14#17#21#22#26#38#49
196189203|1#2#3#4#5#6#7#8#10#11#12#13#14#15#17#18#19#20#21#22#24#25#26#27#28#29#30#31#33#34#35#36#37#38#40#41#42#43#44#45#47#49#50#51#52#53#55#56#57#58#59#60
196189615|3#6#14#19#22#33#45#46#47#51#56#57#59#60
196190514|1#29#44#45#46#47#48#49#50#51#52#53#54#56#57#58#59#60
196190792|3#4#5#6#7#8#9#10#11#12#13#14#17#18#19#20#22#23#24#25#26#28#53
196190996|1#2#4#6#7#8#10#11#13#14#15#16#17#18#20#21#22#23#24#25#27#28#29#30#31#32#37#38#39#40#41#43#45#47#48#49#50#51#52#54#56#58#59
196192165|7#8#22#25#26#31#32#34#37#38#45#53#57#58
196192570|1#2#3#5#14#15#17#21#22#23#24#25#26#27#28#30#32#33#34#36#37#41#42#43#47#51#52#53
196192953|20#21#25#26#41#42#43#45#51#52#53#54#58#60
196194549|5#9#10#11#12#14#24#25#26#27#32#33#34#35#40#44#45#46#48#51#52#59#60
196197246|1#5#6#13#16#23#24#27#30#32#36#39#40#42#50#51#53#54
196198963|1#2#3#10#11#12#13#15#19#20#21#22#23#24#25#57#58
196199002|1#2#3#4#5#6#9#10#11#15#16#17#23#24#25#26#27#28#29#30#31#32#33#34#35#36#37#38#39#40#41#43#44#45#46#47#48#49#50#51#52#53#54#55#56#57#58#59#60
196199414|24#25#26#27#28#29#30#31#32#33#34#35#36#37#38#39#40#41#42#43#44#45#46#49#50#51#52#53#57#58#59#60
196199576|13#16#17#18#19#22#23#24#25#26#28#29#30#31#32#35#37#39#41#42#44#46#48#49#51#55#56#57#59#60
196199891|28#29#30#31#39#48#55#58#59#60
196200399|4#5#7#10#11#13#18#30#37#38#42#43#48#50#54#56#57
196200712|7#8#9#10#11#13#23#24#34#38
196200735|4#12#15#18#25#28#29#30#31#49#53
196201671|24#30#32#34#36#39#45#46#48#51#52#53#54#55#56#57#58#59#60
196202505|50#51#52#53#54#55#56#57#58#59#60
196203295|38#39#40#44#48#51#53#54#55#57#58
196203365|1#2#3#4#6#8#9#10#12#13#14#15#16#18#21#24#25#26#27#29#30#31#32#33#34#35#36#37#38#40#41#42#43#44#45#46#48#50#51#52#54#55#56#60
196203472|16#17#18#20#21#22#26#27#28#31#33#38#39#41#42
196203681|6#7#9#12#17#28#34#36#37#43
196204748|3#8#13#15#18#23#25#27#36#37#40
196204859|2#17#18#22#24#25#27#28#29#43#44#49#58
196205196|1#2#5#7#8#11#12#13#14#15#16#19#20#21#23#24#25#26#29#31#32#33#35#36#37#38#42#43#44#45#47#48#49#52#56#59
196206963|1#5#11#12#15#19#25#30#31#34#35#36#37#39#41#44#45#46#47#48#49#50
196208672|1#2#5#6#9#10#11#12#13#14#15#17#18#19#20#22#24#25#27#28#29#30#31#35#38#44#45#46#50#51#52#54#55#56#57#58
196209786|3#7#8#12#14#15#16#19#21#22#25#26#27#34#60
196209916|4#11#20#23#27#39#47#48#50#58#59
196209960|6#7#9#10#11#12#13#15#19#22#25#28#29#30#31#32#33#34#35#36#37#39#40#41#42#43#44#45#46#47#48#49#50#52#53#54#55#57#58#59#60
196210247|1#2#9#19#20#21#25#26#33#35#52#53#54#55#56#57#58#59#60
196210676|1#3#4#15#16#21#22#23#25#26#27#30#31#32#33#38#39#45#48#49#58#60
196210893|2#4#5#6#7#8#9#10#11#12#13#14#15#16#18#19#20#21#23#25#27#30#35#36#44#45#46#48#50#51#52#53#54#55#59#60
196211006|43#46#47#48#50#52#54#56#58#59#60
196211581|1#10#11#12#13#14#21#23#27#30#31#32#35#43#47#48#52#53#54#55#57#59
196211612|8#23#30#31#32#35#42#48#50#51#55#56#57
196211967|1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23#24#26#27#28#29#30#31#32#33#35#36#38#39#40#41#42#43#44#45#46#50#51#52#53#54#55#56#57#58#59#60
196211999|2#5#6#7#8#9#13#14#15#16#17#18#19#20#21#22#23#24#25#26#27#29#30#31#32#33#34#36#38#39#40#41#45#46#47#48#49#51#53#54#55#59#60
196212027|8#9#10#12#14#18#27#30#31#37#38#47#48#49#53#54#55#58
196212512|1#2#6#13#16#17#18#19#22#24#25#32#35#49#52#59
196212695|18#19#21#22#23#27#28#29#30#31#33#34#39#40#41#51#57#58
196213129|1#2#4#6#7#8#10#13#24#28#30#31#32#34#35#36#38#39#40#46#47#49#50#51#52#53#56#57#58#59#60
196213279|1#2#3#9#12#14#15#17#18#19#20#22#23#24#25#26#34#35#36#37#38#40#44#45
196213295|3#11#26#32#33#34#42#43#51#52#53#60
196214813|1#2#5#8#9#10#11#12#13#15#16#18#28#39#40#42#43#45#46#47#48#49#51#52#53#54#55#59#60
196215468|9#13#14#18#30#36#40#44#47#53#54
196215773|10#12#13#14#15#16#17#18#19#22#25#30#31#35#36#38#48#49#51#58#59#60
196216197|1#2#4#5#17#21#22#23#30#38#47
196216287|15#17#31#34#35#37#43#44#48#49#51#56#57
196216368|5#7#9#17#20#25#30#31#35#36#39#40#41#43#45#46#47#49#51#54#55#60
196217767|6#7#12#19#21#22#31#38#42#45#47#52#53
196217966|1#10#11#14#27#35#36#37#38#39#41#42#49#50
196218063|1#7#21#29#33#35#40#42#44#49#50#51#52#53#54#55#56#57#58#59#60
196219972|6#7#8#9#10#11#13#15#16#17#19#20#21#22#23#31#32#33#34#40#44#45#46#47#48#49#50#52#56#57#58#59#60
196221156|3#4#5#6#7#8#9#10#12#13#14#15#16#17#20#25#26#28#42#43#44#45#47#48#49#53#56#58
196221453|1#2#3#4#5#6#7#8#9#12#13#14#15#16#17#18#19#24#26#27#28#29#30#33#36#40#42#47#50#55#56#58#59
196222002|1#7#9#10#12#13#20#22#23#27#29#30#32#37#41#52#56#58#60
196222129|1#2#3#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23#24#25#26#27#28#29#30#31#32#33#34#35#36#37#38#39#40#41#42#43#44#45#46#47#48#49#50#51#52#53#54#55#56#58#59#60
196222265|6#8#12#13#16#18#20#21#22#23#24#25#26#27#28#29#33#34#39#40#42#43#45#46#47#49#52#56#58#59
196222389|1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23#24#25#26#27#28#29#30#31#32#33#34#35#36#37#38#39#40#41#42#45#48#49#50#51#53#54#55#56#57#58#59#60
196223208|1#4#6#8#9#10#11#13#14#17#18#23#30#33#35#38#40#43#44#45#47#49#52
196223843|1#2#10#22#23#25#29#31#33#37#38#39#46#50#51#52#53#54
196225334|1#2#6#17#18#19#25#26#48#52
196225365|3#4#6#8#9#11#12#13#15#18#37#44#48#54#56#58#60
196225652|4#9#15#20#21#22#23#25#26#28#29#30#31#32#33#34#46#47#57#59
196226465|1#2#3#4#5#6#7#8#9#11#12#13#14#15#16#17#18#19#20#21#22#23#24#25#26#27#28#29#30#31#32#35#37#38#44#46#55#56#57#58#60
196226736|9#43#45#47#48#50#51#53#54#57#58
196227806|19#20#23#32#33#37#41#54#57#60
196229218|1#2#3#4#5#6#8#13#16#17#18#19#20#21#25#28#30#35#39#43#48#50#53#57
196229479|1#2#5#6#14#17#18#30#46#52#53#54#59
196229533|1#11#12#13#14#15#17#18#19#20#22#24#25#26#27#28#31#36#37#38#39#40#41#42#45#46
196230976|6#14#16#27#35#36#37#39#52#57#58#60
196231419|1#2#3#4#6#7#9#10#12#13#14#16#17#26#28#30#32#33#36#39#40#43#44#45#47#52#56#59#60
196231758|2#35#36#37#39#41#42#43#44#47#48#49#50#52#53#57#58
196233101|28#29#31#32#33#34#41#42#51#59
196233260|27#30#35#37#38#40#41#47#48#49#50#51#52#56#57#59
196233605|37#38#39#40#42#43#44#46#48#49#52#53#55#56#60
