device_id|gender|age|device|city|is_vip|topics
197624129|0|1|25|241|NULL|
197439889|0|2|214|158|NULL|
197369147|0|4|202|90|NULL|
197276510|0|NULL|419|299|NULL|
196615133|0|NULL|419|191|NULL|
196599253|0|2|186|71|NULL|
195638959|0|3|298|302|0|
195528389|1|3|306|265|NULL|
195413869|1|NULL|505|98|NULL|
195392465|0|4|31|47|NULL|
195391823|0|1|534|234|1|
195246262|0|3|303|164|NULL|
194898907|0|2|306|294|NULL|
194845320|0|2|214|7|1|
194645897|0|4|295|3|NULL|
194607922|0|3|167|277|NULL|
194269320|1|3|17|82|NULL|
199440153|0|NULL|478|89|NULL|
198400784|1|2|298|115|1|
198358660|0|3|542|297|NULL|
198231361|0|3|9|91|NULL|
197538657|1|3|474|164|NULL|
197102202|0|2|174|180|NULL|
196594633|0|2|458|212|NULL|
196499785|0|4|512|310|NULL|
196372152|1|3|219|298|NULL|
196345992|0|4|28|29|NULL|
196074179|0|4|42|223|NULL|
195826310|1|0|29|75|NULL|
195698406|0|NULL|458|209|NULL|
195175125|0|NULL|215|74|NULL|
194725825|0|3|457|21|NULL|
194596552|0|3|215|205|NULL|
194557044|0|3|298|136|NULL|
194492347|1|2|176|52|NULL|
199825752|0|2|181|184|NULL|
198702004|0|2|234|166|NULL|
198485709|0|2|224|47|NULL|
198418837|0|2|228|147|NULL|
198118782|0|3|215|35|NULL|
197851351|0|1|292|256|NULL|
197097632|0|1|505|91|NULL|
195529242|0|2|231|139|NULL|
195311175|1|2|210|52|NULL|
195275881|1|3|539|97|NULL|
194405906|1|4|306|58|NULL|
199095990|0|3|304|297|NULL|
199095698|1|3|458|181|NULL|
198871792|1|1|24|224|NULL|
198741123|0|0|421|159|NULL|
197351861|1|2|230|240|1|
196343628|0|3|218|78|NULL|
196212695|0|1|37|309|NULL|
196051144|1|2|514|198|NULL|
195467473|0|1|181|245|NULL|
195025895|1|3|181|136|NULL|
194824888|0|3|432|286|NULL|
194677237|1|3|539|54|NULL|
194096458|0|3|228|44|1|
199711963|0|NULL|25|153|NULL|
199013676|0|3|514|42|NULL|
198777739|1|2|292|134|NULL|
198378830|0|3|292|223|NULL|
198250362|0|2|479|218|NULL|
198009836|1|2|215|195|NULL|
197934833|1|3|57|205|NULL|
197829045|1|1|31|226|NULL|
197746430|0|3|509|298|1|
197708147|1|1|235|129|NULL|
197360826|1|NULL|7|125|NULL|
197056308|0|1|19|155|1|
196259370|0|3|43|44|NULL|
196101972|1|2|202|47|NULL|
195657696|0|2|530|164|NULL|
195623020|0|NULL|303|21|NULL|
195189211|0|2|215|53|NULL|
194830084|1|1|219|241|NULL|
194822890|0|1|167|151|1|
194466448|0|3|172|47|NULL|
194456757|1|1|504|15|NULL|
200016722|0|1|25|164|NULL|
200004087|1|1|217|167|NULL|
199991963|1|1|17|222|NULL|
199969688|1|1|215|226|NULL|
199618531|0|1|458|328|NULL|
199357613|1|1|43|91|NULL|
199102967|0|3|416|70|NULL|
199042932|0|3|167|254|1|
199019272|1|1|20|256|NULL|
198569140|0|3|181|127|1|
198531461|0|1|7|225|NULL|
198461518|0|2|295|223|1|
198139228|0|4|215|177|0|
198113180|1|1|219|138|NULL|
197968442|0|3|176|52|NULL|
197734091|0|2|296|136|NULL|
197425475|0|3|421|335|NULL|
197175221|1|1|24|69|0|
196947564|1|2|231|133|NULL|
196584288|1|2|224|261|1|
196391851|1|4|227|128|NULL|
195829072|0|4|224|211|NULL|
195697878|0|1|214|136|NULL|
195543121|0|3|482|69|NULL|
195184083|0|4|226|326|NULL|
195016379|0|2|268|73|1|
194286594|0|NULL|27|68|NULL|
199786002|0|3|176|54|NULL|
199562877|1|1|220|158|NULL|
199556875|0|1|458|68|NULL|
199358374|1|3|184|19|NULL|邓伦#易烊千玺#王源#王俊凯#虚拟歌姬#动漫音乐#赵丽颖#杨紫#杨幂#郭俊辰
199147481|0|NULL|423|120|NULL|
199019453|1|1|42|54|NULL|
198999150|0|1|514|124|NULL|
198824879|0|2|534|64|1|
198793593|0|4|512|46|NULL|
198722287|1|3|224|203|NULL|
198343644|0|2|309|326|NULL|
198147782|1|3|224|247|NULL|
198106085|0|NULL|295|315|0|华晨宇#TFBOYS#王俊凯#鞠婧祎#赵丽颖#宋雨琦#杨紫#肖战#李现#王一博#陈雪凝#许嵩#欧阳娜娜
198100739|0|4|285|147|1|
198066330|1|0|25|161|1|
197991851|1|4|422|203|NULL|
197921768|1|3|224|74|NULL|
197730913|0|2|218|46|NULL|
197571971|1|4|229|254|NULL|
196725536|0|3|181|291|0|
196683627|0|3|306|39|NULL|
195483971|0|2|14|47|NULL|
195202751|0|2|492|214|0|
194727322|0|3|176|294|NULL|
194483545|0|3|29|334|NULL|
194424419|0|4|544|220|NULL|
200075759|0|4|42|312|NULL|
199435922|1|2|295|297|0|
199407666|0|0|465|255|NULL|
198204735|1|3|421|96|NULL|
197896699|0|NULL|298|169|NULL|
197875269|0|2|298|136|1|
197778019|0|1|473|147|0|
197598515|0|3|228|136|NULL|
197030144|0|4|457|228|NULL|
196659271|1|1|530|136|0|
196557865|1|3|223|172|NULL|
196101053|0|3|514|34|NULL|
195827962|1|3|35|297|NULL|
195821256|0|4|220|115|NULL|
195754461|0|4|231|140|NULL|
195570192|0|3|210|205|0|
195315841|1|4|231|148|NULL|
195148969|0|2|483|136|NULL|
194975848|0|NULL|227|150|NULL|
200213458|0|3|283|51|0|
200110020|1|1|530|334|0|
200085028|0|4|217|64|NULL|
200077402|1|1|215|159|NULL|
200040663|1|1|26|47|NULL|
199675559|0|3|218|136|0|
199126569|0|1|424|292|NULL|
198157407|1|3|227|205|NULL|
197512536|0|4|422|121|NULL|
197500937|0|2|223|194|NULL|
197046334|1|2|214|50|1|
196432412|0|1|517|186|NULL|
195816656|0|NULL|417|121|NULL|
195773832|0|2|172|172|NULL|
195731955|0|3|292|177|NULL|
195588467|1|3|224|3|NULL|
195113732|0|2|224|46|NULL|
194580681|1|3|167|334|NULL|
194501401|0|4|481|91|NULL|
200132495|0|2|530|286|0|
199320487|1|4|504|242|NULL|
199033241|0|3|167|224|NULL|
198294669|1|3|210|47|NULL|
198210145|0|4|457|223|NULL|
198025594|0|2|306|334|NULL|
197637861|1|3|544|297|NULL|
197574599|0|4|430|35|NULL|
196801462|0|3|224|236|NULL|
196637478|NULL|NULL|181|180|NULL|
195812718|0|4|174|275|NULL|
195585137|0|2|530|203|NULL|
195492578|0|3|181|302|NULL|
195410867|0|3|174|47|NULL|
195365626|1|3|422|85|NULL|
194985023|0|3|157|204|NULL|
194687001|0|3|514|196|NULL|
194502455|1|4|43|212|NULL|
194146578|0|4|235|163|NULL|
200127502|0|3|490|181|NULL|
199782388|0|4|230|300|NULL|
199492225|1|1|222|77|NULL|
199408737|0|2|425|21|NULL|
198841018|0|3|172|140|NULL|
198179163|0|0|513|299|NULL|
198062007|1|0|25|197|NULL|
198031813|1|2|458|77|NULL|
197767861|1|4|517|289|NULL|
197723909|1|4|417|102|NULL|
197521474|1|2|551|52|NULL|
197183131|0|3|551|91|NULL|
197179824|0|NULL|43|283|NULL|
197073666|1|3|176|221|NULL|
196911824|1|1|477|10|NULL|
196893042|1|2|298|47|NULL|
196203681|0|3|538|46|NULL|
195341805|0|4|27|292|NULL|
195316156|0|1|24|74|NULL|
195136174|1|2|224|212|NULL|
195008961|0|3|33|183|NULL|
194932282|0|4|457|83|NULL|
194567183|0|1|226|336|NULL|
200125256|1|1|509|52|NULL|
199265209|0|1|224|185|NULL|
198999947|1|4|31|197|NULL|
198949692|1|3|181|71|1|
198774322|0|NULL|482|118|NULL|
198176654|1|3|482|124|NULL|
197830799|1|1|299|241|0|
197796838|0|NULL|514|297|NULL|
197707266|0|2|474|304|NULL|
197531994|0|1|292|223|NULL|
197464470|1|2|228|139|NULL|
196871825|0|4|286|67|NULL|
196825800|1|4|176|212|NULL|
195836465|0|2|174|315|1|
195792512|1|4|311|229|NULL|
195627657|1|1|215|197|NULL|
195085284|1|1|268|214|0|
194909831|0|3|25|292|0|游戏
194837933|1|3|174|332|NULL|
194798925|0|1|39|122|NULL|
194086785|0|3|425|332|NULL|
198627377|0|4|283|91|NULL|
198564300|1|3|505|52|NULL|
198395763|0|3|539|74|0|
198147990|0|2|421|147|NULL|
197848662|0|4|223|103|NULL|
197361398|0|2|172|205|NULL|
196771871|0|2|457|277|NULL|
196545242|1|3|538|194|NULL|
196219972|0|NULL|464|166|NULL|
195008994|0|1|223|97|NULL|
194932809|0|3|42|60|NULL|
200114324|1|2|477|332|NULL|
200017160|0|4|178|177|NULL|
199538162|0|3|176|95|NULL|
199518705|1|4|39|164|NULL|
199380903|0|NULL|505|124|NULL|
198561323|0|2|473|294|NULL|
198250146|1|2|539|267|NULL|
198023259|1|1|208|327|NULL|
197767549|0|3|210|179|NULL|
197222269|1|1|181|332|NULL|
196820469|1|1|472|269|NULL|
196744976|0|3|482|248|NULL|
196435926|0|3|304|258|NULL|
196243497|0|2|296|334|NULL|
196183674|0|3|214|187|NULL|
196120834|0|3|530|91|NULL|
196077776|0|4|465|294|NULL|
195971794|0|2|33|63|NULL|
195643845|0|3|226|297|NULL|
195315332|0|3|509|68|NULL|
194910958|0|NULL|505|87|NULL|
194864499|1|3|449|218|NULL|
194702237|0|1|174|156|NULL|
194480718|1|1|43|139|NULL|
194377647|0|4|181|212|NULL|
194328328|0|2|224|155|NULL|
200013668|0|1|215|128|NULL|
199756595|1|3|534|223|NULL|
199583101|1|2|19|146|1|
199356897|0|4|532|169|NULL|
199256241|0|2|477|164|NULL|
198975778|0|NULL|309|205|NULL|
198830259|0|1|174|136|NULL|
198217929|0|3|39|73|NULL|
198081099|0|4|174|164|NULL|
197945888|1|1|299|334|NULL|
197564372|1|NULL|505|206|NULL|
197211891|0|4|301|179|NULL|
197110259|0|3|465|52|0|
196931607|1|3|31|37|NULL|
196108250|0|NULL|419|91|NULL|
196104993|0|NULL|26|131|NULL|
196064002|0|2|474|221|NULL|
195957065|0|2|538|19|NULL|
195654478|0|2|157|268|NULL|
195518705|1|1|464|181|NULL|
195122821|0|1|544|223|NULL|
195070519|0|4|31|1|NULL|
194193316|0|NULL|25|211|NULL|
200206725|0|4|422|164|NULL|
199613609|1|3|229|136|NULL|
199544014|0|4|215|284|NULL|
199472154|0|4|298|283|0|
199434323|0|2|539|85|0|
199419964|0|3|181|309|NULL|
199306031|0|NULL|43|3|NULL|
198970360|0|3|268|223|NULL|
198929730|1|2|482|257|NULL|
198636307|0|2|306|84|NULL|
198487887|0|1|39|229|NULL|
197968828|0|2|219|283|0|
197827341|0|3|504|281|NULL|
197734239|0|4|298|110|NULL|
197704091|1|2|174|62|NULL|
197632729|0|3|541|273|NULL|
197617641|0|3|298|253|NULL|
197407529|0|3|474|54|NULL|
196912222|0|NULL|514|82|NULL|
196750387|1|2|181|297|NULL|
196278327|0|NULL|422|288|NULL|
196267281|1|3|43|77|NULL|
195964500|0|4|43|47|NULL|
195582744|1|2|224|138|NULL|
195185054|0|2|544|136|0|
194798027|0|NULL|230|85|NULL|
194797843|0|3|306|18|NULL|
194770613|1|3|176|134|NULL|
194711158|0|3|210|279|NULL|
194404977|0|2|31|297|NULL|
194087639|0|3|551|311|NULL|
200131554|0|NULL|311|179|NULL|
199509299|0|3|509|160|NULL|
199451693|1|2|295|253|NULL|
199283108|1|4|233|52|NULL|
199242290|1|0|25|47|NULL|
198730825|0|4|276|164|1|
198405768|0|2|42|283|NULL|
198066955|1|1|458|57|0|
197923632|0|4|473|91|NULL|
197038429|0|3|218|91|NULL|
197004835|0|3|298|47|0|
196946657|0|3|292|326|NULL|
196687589|0|2|181|74|NULL|
196491899|0|3|509|226|NULL|
196483043|0|3|480|206|NULL|
196364683|1|4|204|128|NULL|
195540648|0|4|215|7|NULL|
195497624|0|NULL|29|74|NULL|
195323781|0|4|286|56|NULL|
194514807|1|3|292|203|NULL|
194218073|0|1|215|62|NULL|
194144726|0|2|512|136|NULL|
194097669|1|3|224|196|NULL|
200097621|1|3|174|102|NULL|
199916591|1|3|186|283|NULL|
199367672|1|4|306|291|NULL|
199098938|0|3|24|198|NULL|
197842507|0|NULL|230|173|NULL|
197524615|1|4|41|164|NULL|
197449257|0|4|223|47|NULL|
197399075|0|2|41|158|NULL|
197231134|0|2|458|200|NULL|
197191326|0|2|295|177|1|
196057596|0|4|301|74|NULL|
195575954|0|4|215|222|NULL|
195543989|0|1|303|297|1|
195191284|0|2|172|148|NULL|
195134162|1|2|223|103|0|
194092941|1|1|41|250|NULL|
200046661|0|3|24|309|NULL|
199754877|0|NULL|430|62|NULL|
199648004|0|3|181|39|NULL|
199573613|0|4|210|251|NULL|
199360674|0|2|10|63|NULL|
198833875|0|4|292|332|NULL|
198117105|0|4|186|166|NULL|
197925230|0|NULL|223|248|NULL|
197885779|0|3|285|109|NULL|
197829138|0|2|42|205|NULL|
196800630|1|3|167|60|NULL|
195935531|0|2|482|98|NULL|
195828422|0|3|549|157|NULL|
195316087|0|4|504|256|NULL|
194893423|0|3|301|240|NULL|
194292886|0|3|210|75|NULL|
199907602|0|1|39|210|NULL|
199378855|0|1|505|297|NULL|
199227268|0|4|204|21|1|
198694559|0|NULL|214|10|1|
198590475|0|NULL|311|58|NULL|
198214652|0|3|303|253|1|
197836423|0|NULL|303|115|NULL|
197239929|1|1|11|74|NULL|
196942691|0|3|206|209|NULL|
196321096|1|1|425|108|NULL|
196070815|0|2|218|269|NULL|
195938690|1|4|167|134|NULL|
195640736|1|2|544|147|NULL|
195612302|0|3|424|34|NULL|
195233610|0|1|341|293|NULL|
194587960|0|NULL|220|74|NULL|
199819124|0|4|295|206|NULL|
199490121|1|1|505|200|NULL|
199448778|1|3|217|118|NULL|
199345444|1|2|539|332|NULL|
199253000|0|3|295|212|NULL|
198823661|1|3|210|97|NULL|
197649690|1|1|421|121|NULL|
196685032|0|3|538|172|NULL|
196648148|0|2|514|205|NULL|
196387760|1|NULL|306|334|NULL|
195762498|1|2|223|295|NULL|
195274643|1|4|303|47|1|
195237600|0|NULL|25|313|NULL|
195218608|1|NULL|25|51|NULL|
194634146|1|4|214|177|NULL|
194599437|0|3|218|122|NULL|
194444948|1|1|28|101|NULL|
194338121|0|2|229|103|NULL|
199564906|0|3|181|147|NULL|
198444131|0|3|298|39|NULL|
198069440|1|2|549|121|NULL|
197825689|0|3|210|46|NULL|
197707746|0|3|512|294|NULL|
197661417|0|3|202|55|NULL|
197588237|1|2|214|228|NULL|
196882184|1|1|482|199|NULL|
196067639|0|2|9|246|NULL|
195776583|1|2|223|127|1|
195321109|1|3|224|151|NULL|
195228979|0|2|544|36|NULL|
194510720|1|2|215|212|NULL|
194060193|0|NULL|235|4|NULL|
199818712|1|NULL|172|206|NULL|
199578523|0|3|210|74|NULL|
199335759|0|1|418|254|0|
199250462|1|1|176|47|NULL|
198701930|1|2|423|100|NULL|
198623947|0|1|306|134|NULL|
198471707|1|NULL|186|75|NULL|
198051049|1|3|534|265|NULL|
197958383|1|1|538|297|1|
197755934|1|3|226|146|NULL|
197751545|0|NULL|517|224|NULL|
197397031|1|2|473|205|NULL|
197125150|0|2|227|222|NULL|
196704102|0|3|214|206|NULL|
196632832|0|4|299|156|NULL|
196406499|0|NULL|23|290|NULL|
195190038|0|3|42|212|NULL|
194847506|0|3|311|275|NULL|
194633444|0|4|28|130|NULL|
194364673|1|3|186|93|0|
194228418|0|1|186|2|NULL|
200193772|1|2|227|79|NULL|
200181171|0|1|298|242|NULL|
200083198|0|2|204|85|NULL|
198445521|1|2|309|37|NULL|
198221345|0|NULL|42|138|NULL|
197701521|0|4|298|208|NULL|
197531945|0|3|222|99|1|
197337704|0|4|511|283|0|
197336037|1|3|42|236|NULL|
196582621|0|1|42|223|1|
196266134|0|3|309|283|NULL|
196188161|1|2|19|312|NULL|
196149769|0|3|514|290|NULL|
195629014|1|2|172|164|NULL|
195405515|0|3|505|91|NULL|
194993891|0|1|218|17|NULL|
194268089|1|3|482|257|NULL|
199714580|1|1|215|58|NULL|
199423584|0|4|157|148|NULL|
198818443|0|2|306|177|NULL|
198796932|0|3|178|84|NULL|
198795577|1|3|301|147|1|
198760673|0|4|39|292|NULL|
198653275|0|2|306|334|NULL|
198491089|0|3|227|152|1|
198338958|0|3|551|310|0|
197496873|0|3|541|263|NULL|
197225653|1|1|231|42|NULL|
196539419|0|2|422|332|NULL|
196503797|0|4|514|109|NULL|
196180272|0|3|227|304|NULL|
196011802|0|1|299|57|NULL|
195633935|0|2|215|191|NULL|
195502402|0|3|513|142|NULL|
195212779|0|3|152|283|NULL|
195048335|0|3|483|196|NULL|
200160280|0|2|226|240|1|
199813705|0|3|39|115|NULL|
199791815|1|NULL|271|39|NULL|
199790144|0|3|174|82|NULL|
199764633|0|2|210|302|0|
199361852|1|2|298|91|NULL|
199280803|0|3|295|297|NULL|
198929292|0|2|504|34|NULL|
198355587|1|0|23|256|NULL|
197319091|0|NULL|309|164|NULL|
196762097|0|0|416|192|NULL|
196596301|0|3|39|135|NULL|
196443564|0|2|539|147|1|
196211581|0|4|514|35|NULL|
196030937|0|3|23|291|NULL|
195982938|0|NULL|167|74|1|
195976174|1|3|473|254|NULL|
195323102|0|1|549|5|NULL|
195263624|0|3|471|10|NULL|
194897045|0|4|49|74|NULL|
194328062|0|1|422|142|NULL|
194095231|1|4|217|206|NULL|
200017500|1|3|224|63|NULL|
199967777|1|2|214|237|NULL|
199805693|1|1|520|17|NULL|
199576511|0|3|482|226|NULL|
199177471|0|1|428|153|NULL|
199149662|0|3|298|205|NULL|
198248517|0|3|222|217|NULL|
197824348|0|1|224|297|NULL|
197687104|0|3|298|223|NULL|
197672660|1|2|298|297|NULL|
197356936|0|3|549|62|NULL|
196440452|0|2|298|160|NULL|
195773838|0|3|24|288|NULL|
195648014|0|4|511|46|NULL|
195554840|0|2|231|250|NULL|
194701228|0|2|482|155|NULL|
194605016|1|2|512|298|NULL|
194353719|0|4|292|290|NULL|
199932671|1|2|234|74|NULL|
199702530|0|3|210|146|NULL|
199551735|0|3|21|332|NULL|
199226021|0|2|174|152|NULL|
199119336|0|1|517|310|NULL|
198843870|0|4|425|297|NULL|
198754635|0|NULL|167|74|NULL|
198624509|1|2|174|290|0|
197817423|0|1|43|185|NULL|赵丽颖#刘宪华
197812790|1|1|205|154|0|
197460560|0|4|222|7|NULL|
197282028|0|4|539|147|NULL|
197171651|1|3|225|206|NULL|
197155924|0|3|306|223|NULL|
197011724|0|2|152|147|NULL|
196555574|1|3|299|80|NULL|
196052366|0|1|231|312|NULL|
195907534|1|1|444|94|NULL|
195287784|0|2|466|191|NULL|
194805705|0|0|11|136|NULL|
194466349|0|3|272|275|NULL|
194407352|0|1|39|150|NULL|
200196596|1|3|298|162|NULL|
200107322|0|4|474|52|NULL|
199529551|0|3|227|35|NULL|
199501120|0|4|167|299|NULL|
198544391|1|3|539|96|NULL|
198360098|0|1|418|275|NULL|
198268780|0|3|25|223|NULL|
198208673|0|3|24|223|NULL|
197785544|0|3|31|310|1|
197189322|1|3|473|184|NULL|
197007023|0|4|504|242|0|
196443584|0|4|423|173|NULL|
196332289|0|NULL|226|87|NULL|
195973693|0|1|418|210|NULL|
195955892|0|4|509|64|NULL|
195705151|0|0|489|52|NULL|
195628444|0|NULL|536|34|1|
195345854|1|3|299|268|NULL|
195102576|0|3|228|126|NULL|
194554528|0|2|483|271|1|
194538513|0|NULL|532|300|NULL|
194184451|0|1|37|20|NULL|
200195190|0|4|299|1|NULL|
200006113|1|1|24|256|NULL|
199860415|0|2|471|294|NULL|
199847708|0|1|482|77|NULL|
199588816|0|3|301|334|0|
199554164|1|1|176|245|NULL|
199505298|1|1|25|136|NULL|
199285874|0|4|298|116|NULL|
198897071|1|2|511|124|NULL|
198808140|1|2|298|334|NULL|
198420588|0|1|217|125|1|
198242036|0|1|536|118|NULL|
197726964|0|2|21|236|NULL|
197453901|1|2|215|162|NULL|
197336996|0|4|298|34|NULL|
196384235|1|3|306|146|NULL|
196242277|0|3|295|194|NULL|
196027858|0|3|458|46|NULL|
195984696|0|NULL|480|99|NULL|
195955753|0|3|551|88|NULL|
195712028|1|3|473|147|NULL|
195449520|0|4|304|253|NULL|
195206040|0|NULL|215|294|NULL|
194962823|1|3|24|54|NULL|
194837383|1|3|309|296|NULL|
194712619|1|0|172|205|1|
194094245|0|3|224|73|NULL|
199891259|0|3|178|236|NULL|
199775664|1|1|304|79|NULL|
199671917|0|3|167|334|NULL|
199345802|1|2|421|68|NULL|
199057943|0|NULL|311|297|0|
198946494|1|3|226|257|NULL|
198760499|1|4|418|277|NULL|
198251187|1|4|25|31|NULL|
197872758|0|4|306|223|NULL|
197733463|1|3|215|156|NULL|
197461571|1|2|536|91|NULL|
196807943|0|1|472|134|0|
196617577|0|4|296|133|NULL|
195806071|1|1|541|238|0|
195700193|0|1|220|221|NULL|
195416451|0|2|505|121|NULL|
195235889|1|2|311|116|NULL|
194642920|1|4|233|105|NULL|
194642406|0|2|172|166|NULL|
194269680|0|4|472|134|NULL|
194068014|0|2|292|147|0|
199395539|1|NULL|215|334|NULL|
199241067|0|2|473|297|0|
197995101|0|3|228|292|NULL|
197739136|1|4|27|19|NULL|
197369521|0|4|482|42|NULL|
197068126|0|NULL|24|190|NULL|
196912221|0|NULL|31|256|NULL|
196546828|0|2|482|15|NULL|
196301613|0|2|176|261|NULL|
196211006|1|3|532|147|NULL|
194440974|0|3|176|177|NULL|
194387037|0|2|181|177|NULL|
194274506|1|2|505|15|NULL|
194258413|0|3|26|129|NULL|
194138610|0|4|217|334|NULL|
199837930|1|2|50|319|NULL|
199815961|0|3|157|146|NULL|
199743806|0|0|268|270|NULL|
199237093|0|NULL|43|288|NULL|
199118766|1|1|215|178|NULL|
198624718|1|4|309|74|NULL|
198488656|1|4|178|205|1|
198459064|1|3|181|136|NULL|
198284417|1|3|304|166|NULL|
197874398|0|2|293|128|NULL|
197704569|1|4|231|218|NULL|
197670001|1|3|231|54|NULL|
197307922|0|2|214|334|0|
196862126|0|NULL|29|129|NULL|
196283050|0|NULL|423|97|NULL|
196187968|0|3|230|334|NULL|
195815413|0|3|224|139|NULL|
195682601|0|NULL|514|150|NULL|
194906278|1|3|50|265|NULL|
194444482|0|3|214|224|NULL|
194191477|1|3|530|214|NULL|
199898889|0|2|174|19|1|
199323519|0|2|299|147|NULL|
199192530|0|4|421|237|NULL|
198975226|0|1|223|282|1|
198947561|0|2|177|102|NULL|
198830235|0|NULL|43|29|NULL|
198595130|1|2|549|12|NULL|
198585834|0|4|27|322|NULL|
198232148|1|1|167|212|NULL|
198146258|0|4|542|19|0|
198093051|0|1|551|286|NULL|
197817587|0|3|542|298|NULL|
196600612|0|3|306|334|NULL|
196500675|0|NULL|298|297|0|
196389803|0|1|39|122|NULL|
196389778|1|1|223|178|0|
195632529|0|4|478|98|NULL|
195613331|0|3|490|292|NULL|
195035094|0|4|43|289|NULL|
195014903|0|4|423|91|NULL|
194980608|1|4|43|54|NULL|
194407328|0|3|520|74|NULL|
194239133|0|2|303|136|0|
194154391|0|4|26|153|NULL|
200079838|0|4|422|154|NULL|
199804244|0|3|7|79|NULL|
199739649|0|1|42|146|NULL|
198693285|0|1|542|310|1|
198675834|1|3|40|310|NULL|
198567650|0|3|157|331|NULL|
198254785|0|1|504|303|NULL|
198065270|0|3|472|147|NULL|
197964239|0|1|530|169|NULL|
197744082|0|3|29|191|NULL|
197328214|0|3|536|206|NULL|
196697285|1|3|218|31|NULL|
196532348|1|1|202|290|NULL|
196105889|1|1|226|151|NULL|
195828205|1|3|210|85|NULL|
195573327|0|NULL|303|60|1|
195482294|1|3|174|134|0|
195458134|0|2|490|103|NULL|
195317188|0|3|176|302|NULL|
195054491|1|1|425|279|NULL|
194887503|0|NULL|32|107|NULL|
194798885|1|1|473|297|NULL|
194589843|0|2|176|332|NULL|
194537082|0|4|210|223|0|
194501955|0|2|42|266|0|
199912088|1|2|517|277|NULL|
199823567|0|2|224|35|NULL|
199319967|0|NULL|23|154|NULL|
199302067|1|3|230|247|NULL|
199201906|1|0|514|310|NULL|
198615864|0|3|217|272|NULL|
198575232|0|2|11|288|NULL|
198574142|0|3|292|58|NULL|
198389764|0|3|43|69|NULL|
198227934|1|3|215|138|NULL|
198067734|1|0|505|129|NULL|
198042531|0|3|513|309|NULL|
197611257|0|3|298|205|NULL|
197538858|0|3|458|91|NULL|
196484734|0|3|551|214|NULL|
196460563|1|4|225|82|NULL|
196132340|0|3|223|57|NULL|
196101596|0|2|157|329|NULL|
195348341|0|3|295|136|1|
194476562|1|2|298|34|NULL|
194430522|0|0|23|265|NULL|
199974874|0|2|39|165|0|
198542996|0|2|218|52|NULL|
198508219|0|3|539|47|NULL|
197750725|0|4|424|68|NULL|
197619465|0|1|223|47|NULL|
197513956|0|2|210|292|NULL|
197194996|0|NULL|285|205|NULL|
197166773|0|2|42|134|NULL|
196977618|1|NULL|226|47|NULL|
196838178|1|2|505|154|NULL|
196212027|1|3|505|155|NULL|
196042919|1|3|172|201|NULL|
195825570|1|4|152|98|NULL|
195571248|1|1|27|224|0|
195354291|1|3|40|223|NULL|
195342738|1|1|418|279|NULL|
195234892|0|3|480|154|NULL|
194848940|0|NULL|27|223|NULL|
194762766|0|3|39|82|NULL|
194448394|1|1|226|254|NULL|
194129764|0|2|181|102|0|
194104609|1|3|299|223|NULL|
199775616|0|1|43|105|NULL|
199379630|0|3|34|136|NULL|
199296069|1|1|42|140|NULL|
198540675|0|4|268|247|NULL|
198521372|0|3|532|100|NULL|
198481635|0|1|271|148|NULL|
198449228|1|3|16|47|NULL|
198179159|0|3|517|310|NULL|
198169374|0|1|233|205|0|
197696227|0|2|210|164|0|
197642365|0|1|223|153|NULL|
197114695|0|1|512|221|NULL|
197066260|0|4|509|297|NULL|
196768733|0|4|513|91|NULL|
196389709|0|4|226|275|NULL|
195949191|1|2|295|252|NULL|
195650979|0|2|218|289|NULL|
195545142|0|2|176|19|NULL|
195236300|0|2|178|297|1|
195053389|0|4|210|36|NULL|
194993188|0|3|24|73|NULL|
194898044|1|NULL|24|190|NULL|
194673905|1|1|517|34|NULL|
199635349|0|1|181|166|NULL|
199575003|1|NULL|39|334|NULL|
199570839|0|1|433|284|NULL|
199560937|0|3|167|115|NULL|
199429931|1|3|28|177|NULL|
199326355|1|1|417|172|NULL|
199174964|0|NULL|24|205|NULL|
198639821|1|3|11|102|NULL|
198485367|0|2|176|262|NULL|
198445929|0|NULL|298|47|NULL|
197542226|0|2|172|34|1|
197025065|0|1|29|191|NULL|
196000650|0|3|226|194|NULL|
195902161|1|1|39|175|0|
194866870|0|0|43|31|0|
194297671|0|3|530|52|NULL|
194242602|1|2|231|156|NULL|
194097469|1|2|425|279|NULL|
199714652|1|2|306|220|NULL|
199697474|1|3|473|159|NULL|
199312793|0|4|311|272|NULL|
199132400|1|2|306|27|NULL|
198457267|1|2|295|243|NULL|
198308276|1|3|219|100|NULL|
198095787|0|1|215|304|1|
197672762|1|1|178|101|NULL|
196997450|0|4|482|232|NULL|
195920013|0|2|299|91|NULL|
195620745|1|4|39|52|NULL|
194703682|0|3|228|223|1|
194446126|0|1|176|334|NULL|
194351742|1|2|224|317|NULL|
200213253|1|2|224|132|1|
199983140|1|1|505|329|NULL|
199738314|1|2|25|165|NULL|
198789390|0|4|228|226|1|
197956068|0|3|304|334|NULL|
197907986|1|1|176|218|NULL|
197729429|0|2|295|299|1|
197403560|0|4|253|19|NULL|
197216076|1|3|536|209|NULL|
